"Date","Site1","Site2","Site3","Site4","Site5","Site6"
2023-12-29,49.9,25.7,54.2,49.3,60.4,16.8
2023-12-30,44.1,24.9,53.3,58,48.3,16.9
2023-12-31,46,25.7,53.7,58.9,67.4,16.9
2024-01-01,54.1,23.2,53.8,54.4,59.9,16.7
2024-01-02,51.1,21.7,47.3,59.2,57.2,16.8
2024-01-03,55.3,18.4,50.8,53.9,59.1,16.8
2024-01-04,50.5,21.6,40,48.4,54.5,16.6
2024-01-05,44.5,19.7,46.3,49.9,66.3,16.7
2024-01-06,41.2,21.2,48,57.7,63.3,16.8
2024-01-07,59.4,19.3,55.2,49.1,67.6,16.7
2024-01-08,52.4,20.8,39.4,50.4,44.8,16.7
2024-01-09,49.3,25,54.4,59,65.5,16.6
2024-01-10,48.1,28.7,46.1,50.4,54,16.6
2024-01-11,50.9,22.2,45.9,47.4,70.3,16.5
2024-01-12,33.5,17.9,26.7,42.9,45.5,16.5
2024-01-13,39.1,18.2,44.7,52.2,63.2,16.7
2024-01-14,61.5,18.4,52,41.8,55.6,16.7
2024-01-15,47.6,24.1,39.5,51.3,55.8,16.6
2024-01-16,54.1,20,41.9,47.6,57.1,16.7
2024-01-17,52.7,19,47.1,47,50.2,16.8
2024-01-18,51.7,24.3,46.2,56.6,55.3,16.6
2024-01-19,46,22.7,41.1,51.8,49.7,16.7
2024-01-20,49.1,19.5,49.5,45.2,60.5,16.7
2024-01-21,50.9,23.2,53.9,51.2,60.3,16.7
2024-01-22,48.3,19.5,48,43,45,16.7
2024-01-23,61,19.4,53.5,43.9,66.6,16.9
2024-01-24,52.6,22.3,44.5,52.4,68.9,16.7
2024-01-25,54.4,20.2,46,57.8,55.3,16.4
2024-01-26,49.2,20.4,40.2,48,48.4,16.6
2024-01-27,43.3,15.7,36.2,43,48.9,16.5
2024-01-28,48.7,26.5,37.4,53,63.8,16.5
2024-01-29,53.7,19.2,36.3,47.9,57.9,16.5
2024-01-30,39.8,19.2,21.9,46.7,53.1,16.5
2024-01-31,44.3,21.1,30.8,50.8,59.9,16.5
2024-02-01,51.4,23.9,41.3,44.3,65.2,16.5
2024-02-02,51.4,23.9,43.6,59.6,71.1,16.5
2024-02-03,55.2,15.4,51.6,49.4,63.2,16.5
2024-02-04,55.4,24.6,44.9,45.9,73.2,16.6
2024-02-05,66,24.2,54.1,58.8,57.2,16.6
2024-02-06,45.7,18.2,43.5,48.1,52.7,16.5
2024-02-07,54.5,26.9,46.2,48.3,60.9,16.4
2024-02-08,52,23.1,40.5,45.1,60.3,16.7
2024-02-09,55.7,23.4,52.1,59.1,50.4,16.6
2024-02-10,46.6,20.2,40.7,51.9,69.1,16.5
2024-02-11,43,22,38.8,50.5,49.1,16.5
2024-02-12,41,17.8,28.1,44.8,32.2,16.4
2024-02-13,35.8,15.8,40.9,47.7,57.5,16.5
2024-02-14,41.9,16.3,33.2,47.2,49.6,16.4
2024-02-15,49.1,23.1,49.8,45.1,47.6,16.6
2024-02-16,47.4,23.9,47.5,54.9,67.4,16.6
2024-02-17,53.4,15.8,25.7,48.6,53.4,16.3
2024-02-18,59.2,24.1,45.1,54.1,60,16.5
2024-02-19,52.3,18.4,49.5,56,56.6,16.6
2024-02-20,44.3,24,42,47.6,49.6,16.3
2024-02-21,36.6,20.5,38.9,49.6,50.4,16.5
2024-02-22,55,22.1,49.9,49.7,50.4,16.6
2024-02-23,44.8,21.8,42.5,43.2,47.6,16.5
2024-02-24,47.9,19.5,45.2,54.3,50.1,16.5
2024-02-25,41.5,17.3,39.7,45.8,36.5,16.4
2024-02-26,45.9,16.2,42.7,46.1,44.7,16.2
2024-02-27,51.7,20.4,38.6,44.9,50.1,16.5
2024-02-28,59.9,28.9,43.5,50.2,55.7,16.5
2024-02-29,55.2,21.9,42.7,55.2,54.3,16.8
2024-03-01,44.1,15.6,50.2,43.2,53.6,16.3
2024-03-02,37.4,19.8,39.3,52.9,54,16.4
2024-03-03,47,18.5,45.3,51,52.2,16.6
2024-03-04,52.1,23.5,41.9,50.6,59,16.5
2024-03-05,51.4,18.3,47.8,54.2,54,16.6
2024-03-06,54.8,21.1,33,42.1,44.9,16.4
2024-03-07,43.5,15.6,40.9,46.4,65,16.5
2024-03-08,47.9,23,45.7,49.2,58.9,16.6
2024-03-09,50.9,24.6,51.2,43.5,66,16.8
2024-03-10,48.5,23.6,38.8,50.2,66.9,16.5
2024-03-11,46.4,21.2,55.1,47.8,53.2,16.6
2024-03-12,44.7,19.3,43.2,48.8,40.7,16.5
2024-03-13,62.7,21.9,48.8,55.2,59.5,16.5
2024-03-14,41.9,20.3,45.7,39.5,45.4,16.5
2024-03-15,40.5,17.2,40.2,43.7,57.7,16.4
2024-03-16,42.5,22.4,38.6,45.3,40,16.4
2024-03-17,45.5,16.6,32.8,50.9,52.1,16.7
2024-03-18,44.7,19.1,42.4,44.7,62.3,16.5
2024-03-19,50.8,17.5,43.1,48.2,63.9,16.5
2024-03-20,34.7,19.9,36,41.7,45.1,16.4
2024-03-21,49.6,14.6,39.6,49.4,57.4,16.3
2024-03-22,38.2,17.1,45.7,45.8,53.9,16.4
2024-03-23,49.8,19.6,41.6,55.1,54.9,16.6
2024-03-24,49.1,20.3,39.6,41.1,64.9,16.5
2024-03-25,45.9,17.2,38.1,52.4,40.2,16.6
2024-03-26,49.3,18.9,45.1,47,51.7,16.6
2024-03-27,51.8,12.3,29.6,48.9,40.9,16.5
2024-03-28,42.1,18.6,45.3,50.2,48.8,16.3
2024-03-29,46.6,18.1,44.2,51.6,62.9,16.6
2024-03-30,36.8,24.2,33.2,46.6,55.8,16.7
2024-03-31,42,14.1,31.3,43.3,45.2,16.5
2024-04-01,35.1,13.7,36.2,44,36.1,16.5
2024-04-02,34.5,17.7,30.5,51,50.4,16.5
2024-04-03,33.8,15.2,27.6,41.6,35.1,16.5
2024-04-04,37.7,18.9,34.7,42.1,40.7,16.7
2024-04-05,64,20.5,42.1,53.1,39.3,16.6
2024-04-06,38.3,15.9,25.5,41.1,37.2,16.5
2024-04-07,60.1,23.3,49.4,49,51.4,16.8
2024-04-08,42.2,20.5,41.2,55.5,60.9,16.7
2024-04-09,53.2,18.2,50.6,47.8,59.5,16.7
2024-04-10,41.5,19.3,35.8,53.7,51.4,16.7
2024-04-11,40.7,13.7,34.9,43.7,56.3,16.8
2024-04-12,46.4,19.6,46.7,49.6,57.7,16.7
2024-04-13,39.5,12.4,42.9,50,45.6,16.6
2024-04-14,46.8,20.9,39.2,42.8,54.7,16.7
2024-04-15,44.8,14.5,31.1,44.5,44.3,16.5
2024-04-16,40.7,16.7,26.4,41.8,52.2,16.7
2024-04-17,34.4,18.4,33.8,38.9,58.1,16.6
2024-04-18,40.6,19.2,31.1,44.1,51.7,16.7
2024-04-19,39.6,17.1,48.9,50,60.7,16.7
2024-04-20,51.1,20.6,32.3,49,37.9,16.8
2024-04-21,45.5,19.9,43.8,47,59.2,16.5
2024-04-22,36.3,15.2,41.4,46.6,54.7,16.7
2024-04-23,41.8,15.9,35.9,48.6,34.2,16.8
2024-04-24,44.4,20.5,28.8,47.4,53.1,16.5
2024-04-25,28.4,12.6,34.9,41.1,38.8,16.4
2024-04-26,43.7,17.2,37.2,42.6,49.1,16.5
2024-04-27,35.4,18.9,35.8,54,38.9,16.4
2024-04-28,31.9,13.3,25.5,45.6,43.5,16.2
2024-04-29,45.5,16.1,51.6,55.8,61.4,16.5
2024-04-30,43.3,18.4,41.6,45.9,54.3,16.4
2024-05-01,39.3,15.4,36.3,44.9,56.2,16.7
2024-05-02,44,23.8,42.4,46.7,54.4,16.5
2024-05-03,30.9,16.9,41.2,49.5,48.4,16.6
2024-05-04,32.8,16.9,28.2,39.8,45.1,16.5
2024-05-05,43.7,16.5,39.1,46.4,48.2,16.6
2024-05-06,30.4,15.2,21.3,35.3,46.3,16.3
2024-05-07,42.6,21.9,46.4,36.1,48.6,16.5
2024-05-08,33.1,15,34.6,42.7,46,16.2
2024-05-09,39.5,11.8,38.6,47.2,51.8,16.4
2024-05-10,27.5,13.9,33.7,45.5,43.8,16.5
2024-05-11,46,12.7,47.5,49.7,48.9,16.5
2024-05-12,41.2,20.1,43.7,51.5,55.3,16.5
2024-05-13,28.4,16.3,20.7,43.8,47,16.4
2024-05-14,26.5,17.9,19.5,51,45,16.5
2024-05-15,32.8,17.4,40.5,40.3,53.6,16.6
2024-05-16,37.4,17.1,53.1,49.7,47.9,16.6
2024-05-17,41.8,19.5,45.5,47.3,57.1,16.8
2024-05-18,40,13.9,30.3,47.8,51.9,16.5
2024-05-19,31.3,13.4,32.4,43.4,35.9,16.6
2024-05-20,35.3,15.2,25.8,39.7,35.6,16.4
2024-05-21,32,13,32.2,35.9,47.9,16.5
2024-05-22,32.6,16.4,28.6,36.5,33.5,16.6
2024-05-23,45.3,17.5,42.9,44.4,49,16.6
2024-05-24,52.3,17.6,40.3,40.9,40.6,16.6
2024-05-25,38.1,16.4,35.7,43.9,31.2,16.4
2024-05-26,54.6,21.3,25.6,43.6,52.5,16.5
2024-05-27,39,18.7,42.4,43.8,50.9,16.7
2024-05-28,38.5,17.7,27.8,40.5,49,16.4
2024-05-29,33.9,15.2,35.6,42.9,49,16.5
2024-05-30,43.1,18.3,28.8,40.3,48.8,16.5
2024-05-31,39.8,17.5,31.5,44.3,46.3,16.6
2024-06-01,47.5,18.3,25.2,38.5,43.7,16.7
2024-06-02,34.9,17.1,26,38.4,45.4,16.4
2024-06-03,36.4,11.2,27.5,45.4,49.9,16.4
2024-06-04,31.9,13.1,35.5,42.8,39.3,16.7
2024-06-05,41.3,18.4,30.3,44.8,50.2,16.4
2024-06-06,49.6,13.8,40.5,48.1,49,16.4
2024-06-07,30.6,18.2,23,42.7,38.5,16.8
2024-06-08,41.1,16.8,42.4,39.9,53.3,16.7
2024-06-09,32,15.5,33.6,38.7,35.8,16.5
2024-06-10,32.4,14.9,26.2,44.3,32.6,16.6
2024-06-11,29.3,14.6,38,43.3,48.7,16.6
2024-06-12,47.6,18.6,29.9,53.2,55.2,16.7
2024-06-13,51.7,17.4,36.3,47,39.5,16.8
2024-06-14,33.1,13.2,31.6,42.8,38.9,16.7
2024-06-15,44.5,14.5,48.1,41.9,53.1,16.6
2024-06-16,31.2,16,39.4,45.4,41.4,16.5
2024-06-17,43.3,14.6,38.3,48.3,40.5,16.7
2024-06-18,35.5,16.1,27,38.4,41.5,16.6
2024-06-19,48.7,15.2,33.7,38,49.3,16.7
2024-06-20,30,18,24.9,46.9,45.3,16.5
2024-06-21,40.7,14.5,39.9,42.3,51.9,16.5
2024-06-22,37.1,13.5,31.4,47.1,34.7,16.4
2024-06-23,41.4,12.8,26.8,45.4,44.9,16.5
2024-06-24,30,12.5,44.1,45.4,26.8,16.7
2024-06-25,45,16.1,45.6,46.3,47.1,16.6
2024-06-26,29.3,15.1,32.3,43.7,48.7,16.4
2024-06-27,44,19.1,32.1,40.7,50.9,16.7
2024-06-28,36.7,18.7,36.6,49.5,48.1,16.4
2024-06-29,41.7,8.6,31.7,43,45.5,16.7
2024-06-30,35,16.6,40.8,40,40.2,16.6
2024-07-01,35.9,10.1,29.3,44.1,45.3,16.6
2024-07-02,37.3,15.2,34.7,36.4,38.7,16.6
2024-07-03,21.3,14.9,26.3,40.2,33.1,16.4
2024-07-04,36.8,23.1,36.2,42,44.1,16.6
2024-07-05,36.4,15.1,37.2,41.7,48.6,16.5
2024-07-06,39.6,13,22.7,41.9,30.9,16.4
2024-07-07,44.1,19.4,36.9,54.6,46.2,16.8
2024-07-08,36.1,14.5,29,39,31.1,16.4
2024-07-09,47.5,19.4,29.1,40.4,56.1,16.4
2024-07-10,31.2,18,54.3,43.9,56.4,16.6
2024-07-11,32,15.6,36.8,40.4,41,16.5
2024-07-12,37.9,12.7,24.2,40.9,40.8,16.6
2024-07-13,35.4,8.4,27.6,37.7,35.5,16.2
2024-07-14,24.9,17,36.8,36.7,36.2,16.3
2024-07-15,35,10.2,27.2,37,55.7,16.4
2024-07-16,48.4,14.7,45.8,44,42.6,16.7
2024-07-17,41.9,12.2,32.1,52.1,39.1,16.3
2024-07-18,37.5,12.1,42.1,48.3,38.7,16.7
2024-07-19,42.2,15.7,38.3,40.8,35.7,16.4
2024-07-20,25.3,16.4,30,33.6,34.4,16.4
2024-07-21,41.3,19.4,39.5,51.1,45.3,16.6
2024-07-22,49.1,16.9,29.5,45.9,32.5,16.4
2024-07-23,44.7,18.6,43.5,49,56.4,16.5
2024-07-24,20.4,10.3,27.8,31.5,31.6,16.3
2024-07-25,37.7,17.2,21.8,38.6,59.8,16.5
2024-07-26,33.5,17.3,35.8,54.2,58.1,16.5
2024-07-27,39.5,11.8,31.6,39.2,42.9,16.3
2024-07-28,39,15.9,29.3,38.4,38.8,16.4
2024-07-29,27.7,14.8,39.5,37.3,46.8,16.3
2024-07-30,41.7,16.1,39.7,47.5,51.6,16.4
2024-07-31,36.6,18.8,38,41.3,49.1,16.4
2024-08-01,45.1,16.4,41.6,43,57,16.4
2024-08-02,35.8,16.6,37.6,49.9,44,16.5
2024-08-03,44.9,20.9,35.4,46.1,47.3,16.3
2024-08-04,43.5,12.6,41.6,51.9,57.7,16.2
2024-08-05,28.6,12.9,40.1,41.5,43.3,16.4
2024-08-06,41.4,16.9,39,49.9,57.2,16.6
2024-08-07,44.4,14.8,36.5,44.7,36.8,16.3
2024-08-08,51.1,19.1,38.7,48.7,48.9,16.3
2024-08-09,34.3,18.4,35.8,46.8,44.9,16.3
2024-08-10,33.9,15.4,40.2,43.6,42.7,16.3
2024-08-11,49.9,18.3,36.6,53.2,46.9,16.6
2024-08-12,47.8,18.8,44.8,44.2,48.2,16.3
2024-08-13,59.6,14.8,43.7,44.4,45.2,16.5
2024-08-14,37.7,18.3,34.5,39.9,39.7,16.3
2024-08-15,48,16.7,30.3,45.7,44.8,16.4
2024-08-16,41.3,17.9,30.7,42,33.1,16.3
2024-08-17,33.8,12.7,33.1,32.5,43.7,16.3
2024-08-18,43.4,17.4,47.9,42.3,39.6,16.1
2024-08-19,37,13.2,27.4,47.6,28.1,16.2
2024-08-20,41.8,14.3,49.3,40.9,52.7,16.5
2024-08-21,39.2,13.9,38.2,37.5,43.9,16.2
2024-08-22,28.2,11.3,46.6,39.5,56.3,16.3
2024-08-23,35.4,22.1,33.2,40.5,43.7,16.3
2024-08-24,54.1,16.2,46,46.7,62.3,16.4
2024-08-25,48.3,24.9,47.1,51,55.7,16.2
2024-08-26,45.8,18.9,40.7,54.3,47.9,16.3
2024-08-27,43.8,18.5,37.6,43.9,47,16.4
2024-08-28,40.7,20,44.3,46.6,43.5,16.3
2024-08-29,35.9,18.3,41.7,44,37.9,16.2
2024-08-30,34.7,14.6,19.5,42.8,62.2,16.2
2024-08-31,24.9,16.1,30.2,46.8,34.2,16.3
2024-09-01,34.6,13.1,34.6,44.1,58.6,16.3
2024-09-02,40.3,21.3,38.2,48.2,64.7,16.3
2024-09-03,59.5,18.1,51.2,51.2,51.4,16.6
2024-09-04,44.1,19.4,31,42.2,44.9,16.3
2024-09-05,39.9,15.3,33.7,37.5,32.3,16
2024-09-06,46.7,12.2,35,51.7,59.1,16.2
2024-09-07,50.1,18.4,42.5,51.8,61.7,16.3
2024-09-08,26,13.4,36.2,36.8,38.1,16.1
2024-09-09,32.6,12.8,33.3,39.6,44.9,16.1
2024-09-10,29,11.8,28.6,40.1,35.4,16.2
2024-09-11,47.6,16.2,33.2,49.3,58.9,16.3
2024-09-12,31.9,17,39.4,42.9,64,16.3
2024-09-13,50.4,21.8,43.3,52.1,56.8,16.3
2024-09-14,40.7,14.5,39.7,42.4,62.9,16.4
2024-09-15,39.6,22.4,40.6,42.8,64.3,16.5
2024-09-16,45.2,16.6,41,36.3,32.8,16.1
2024-09-17,45.1,19.8,42.1,46.5,28.6,16.3
2024-09-18,37.9,23.8,45.6,48.4,61.7,16.5
2024-09-19,25.9,17.3,31.8,44.5,33.8,16.2
2024-09-20,48.5,20.5,48.6,48.1,49.2,16.3
2024-09-21,32.1,19.9,48.4,50.9,56.1,16.4
2024-09-22,37.3,17.9,25.1,41.9,47.5,16.2
2024-09-23,42.3,14.7,34.1,48.5,47.4,16.2
2024-09-24,38.8,20.8,39,47.7,55.7,16.3
2024-09-25,42.1,14.4,33.4,51,48.2,16.4
2024-09-26,41.7,15.1,37,53,47.2,16.4
2024-09-27,42,19,44.7,49.9,45.6,16.3
2024-09-28,52.3,13.2,42.3,48.8,46.6,16.5
2024-09-29,47.6,21.9,45.9,49.7,45.3,16.4
2024-09-30,45.5,24,40.4,47.4,67.6,16.4
2024-10-01,32.4,16.3,38.4,37.2,40.6,16.1
2024-10-02,43.8,16.4,43.1,49.5,60.7,16.5
2024-10-03,52.1,21,42.4,45.3,54.6,16.5
2024-10-04,41.4,15.3,34.6,48,52.3,16.3
2024-10-05,44.5,17.1,40.1,53,59.1,16.4
2024-10-06,51.1,22.3,45.1,56.2,69.1,16.3
2024-10-07,36.5,22.3,36.3,42.8,62.2,16.5
2024-10-08,45.5,18.7,38.7,45.1,48.4,16.5
2024-10-09,45.4,21.3,20.5,42.7,60.8,16.5
2024-10-10,38,17.3,28.6,44.5,42.4,16.3
2024-10-11,44.4,18.2,45.8,40,58.2,16.3
2024-10-12,53.2,19,45.4,52.9,49.4,16.2
2024-10-13,53.9,17.8,35.6,53.4,45.6,16.2
2024-10-14,41.9,19.5,42.5,46.7,48.6,16.6
2024-10-15,53.2,22.1,45.7,53,62.9,16.5
2024-10-16,44.4,22.4,38.5,46.6,47.8,16.3
2024-10-17,55.3,18.3,51.4,52.5,51.3,16.3
2024-10-18,39.6,17.8,31.7,43.5,30.3,16.2
2024-10-19,58.1,16.5,39.8,44.8,57.2,16.2
2024-10-20,38.7,17,41.6,51.6,40.6,16.3
2024-10-21,46,18.4,35.2,47.2,50.9,16.1
2024-10-22,70.2,23.1,43.9,49.8,70.8,16.4
2024-10-23,55.8,18.2,53.4,51,54.3,16.3
2024-10-24,50.2,15.6,37.5,52.1,53.7,16.2
2024-10-25,44.9,19.6,38.5,51,58.6,16.3
2024-10-26,48.7,19.5,47.7,51.7,61.9,16.5
2024-10-27,58.6,22.3,59.1,52.3,65,16.3
2024-10-28,39.8,15.9,39.7,50.6,50.7,16.2
2024-10-29,41.4,18.6,37.6,52.7,75.5,16.3
2024-10-30,NA,21.6,45.2,53.3,54.3,16.1
2024-10-31,NA,24.7,33,51.7,61.3,16.3
2024-11-01,NA,28.9,52,52.2,62,16.4
2024-11-02,NA,14.9,32.9,45.4,57.9,16.3
2024-11-03,NA,23,49,50.1,49.3,16.2
2024-11-04,NA,21.5,37.7,48.8,60.8,16.3
2024-11-05,NA,19.7,39.4,44.1,51.4,16.4
2024-11-06,NA,17.2,57.9,48.2,53.3,16.4
2024-11-07,45.6,24.9,43,47,54.5,16.3
2024-11-08,56.7,18.2,48.5,57.2,67.7,16.4
2024-11-09,44,17.7,40.1,48.1,42.1,16.2
2024-11-10,41.5,16.7,36,49.7,46.5,16
2024-11-11,40.8,21,27.7,39.9,42.9,16.3
2024-11-12,30.8,16.4,41.8,42.2,46.9,16.3
2024-11-13,42.6,23.7,46.8,46.4,45.3,16.3
2024-11-14,46.1,17.9,37.2,40.8,52.7,16.2
2024-11-15,56.1,21.7,50,47.7,57.9,16.4
2024-11-16,51.3,21.2,37.5,50.2,54.8,16.5
2024-11-17,48.9,21.2,43.8,46.1,53,16.2
2024-11-18,45.2,22.3,44.3,50.5,71.9,16.3
2024-11-19,51.2,16.2,36.9,51,50.3,16.2
2024-11-20,52.7,21.3,45.1,52.7,64,16.4
2024-11-21,60.5,18.7,36.6,49,55.9,16.3
2024-11-22,41.3,22.3,39.5,52.4,60.7,16.4
2024-11-23,53.7,20.2,42.7,50.3,64.9,16.2
2024-11-24,51.2,19.2,44.1,55.5,50.6,16.1
2024-11-25,57.2,18.1,44,45.9,57.4,16.5
2024-11-26,51.2,22.5,41.3,54,57.4,16.2
2024-11-27,51.3,21.8,38.6,52.6,53.8,16.2
2024-11-28,44.8,15,36.1,44.7,58.1,16.3
2024-11-29,65.4,23.7,42.4,52.2,49.2,16.3
2024-11-30,36.6,21.8,42,49.7,55.7,16.3
2024-12-01,48.8,19.2,51.4,60.8,63.5,16.3
2024-12-02,56.6,22.6,46.8,49.8,63.1,16.2
2024-12-03,42,14.1,50.3,54,47,16.2
2024-12-04,48.9,20.8,40.9,61.4,65,16.4
2024-12-05,53.2,21.5,43.9,49,62.1,16.6
2024-12-06,47.5,20.4,36.6,46.8,51.9,16.3
2024-12-07,41.9,14.6,28.5,40.8,48.6,16
2024-12-08,44.8,22.2,41.4,56.5,65.9,16.2
2024-12-09,47.8,19.3,52.5,53.4,74,16.3
2024-12-10,44.4,23,51.4,55.6,61.3,16.4
2024-12-11,52.9,20.1,58.9,52,70.8,16.3
2024-12-12,51.4,17,45.4,43.1,53.7,16.1
2024-12-13,60.7,22.9,46.8,51.5,53.6,16.2
2024-12-14,60.9,22.6,43.9,52.9,59.2,16.3
2024-12-15,50.4,22,34,45,61.6,16.4
2024-12-16,45.4,19.6,48.1,49.8,71.7,16.3
2024-12-17,49.8,20.6,49.3,53.5,59.8,16.3
2024-12-18,51.3,27.9,48.5,58.6,55.3,16.3
2024-12-19,56.6,21.8,54.1,55.8,75.9,16.3
2024-12-20,44.9,21.8,47.5,58.2,62.4,16.4
2024-12-21,51.2,20.5,40,44.2,53.5,16.2
2024-12-22,53.2,22.8,49.6,55.3,48.7,16.3
2024-12-23,47.3,19.5,35.2,48.3,42.1,16.3
2024-12-24,31.5,20.4,35.3,42.2,50.2,16.1
2024-12-25,52.7,21,44.1,46.7,51.3,16.4
2024-12-26,44.8,23.3,44.6,49.2,68.1,16.2
2024-12-27,49.2,17.1,41,50.8,55.5,16.3
2024-12-28,51.9,17.9,41.8,52.9,48.9,16.2
2024-12-29,50.5,23.7,32.9,44.8,52.2,16.2
2024-12-30,50.7,10.8,35.6,41,38.9,15.9
